0.052707130951,0.052409201252,0.052665966108,0.052793542290,0.052707130951,0.052409201252,0.052665966108,
0.064969074393,0.063760232735,0.065342737417,0.063179523201,0.064969074393,0.063760232735,0.065342737417,
0.060994077261,0.060087499753,0.060952936747,0.057648959961,0.060994077261,0.060087499753,0.060952936747,
0.068479495053,0.066388873688,0.068300083012,0.064143948205,0.063200890151,0.061821472604,0.063380937405,
0.056415261308,0.055249467145,0.056791214743,0.056490333005,0.057350206373,0.055249467145,0.056791214743,
0.066607345091,0.065152105193,0.066566151368,0.061276390411,0.066607345091,0.065152105193,0.065907454575,
0.061566273277,0.060636633499,0.061525116442,0.058583320819,0.061846978984,0.060545271615,0.061805814141,
0.065322635645,0.064439817681,0.064828504354,0.063294648297,0.070329732338,0.069389547255,0.016700132969,
0.056930921151,0.055751262591,0.056930921151,0.057358024849,0.056930921151,0.055751262591,0.056930921151,
0.073575427049,0.072051755039,0.073575427049,0.068602207072,0.073575427049,0.072051755039,0.073575427049,
0.056986275420,0.056400642927,0.056945134906,0.056539163771,0.056986275420,0.056400642927,0.056945134906,
0.063484735059,0.063972068549,0.063546510711,0.067187375221,0.074044508476,0.075318389417,0.075115338865,2.679286723408,
0.028735854008,0.028586505716,0.028715629213,0.028214169939,0.028735854008,0.028586505716,0.028806153398,
0.033324314351,0.033175496922,0.033304083557,0.031535951360,0.033324314351,0.033175496922,0.033858617895,
0.060994077261,0.059727051164,0.060952936747,0.058370966925,0.060994077261,0.059727051164,0.060952936747,
0.056986275420,0.056400642927,0.056945134906,0.056539163771,0.056986275420,0.056400642927,0.056945134906,
0.069239273013,0.068175726054,0.069611868265,0.064773448531,0.067263758838,0.065812785543,0.067263758838,
0.084533721446,0.082499079858,0.084533721446,0.077782842211,0.084533721446,0.082499079858,0.083266611212,
0.057883364041,0.056787553415,0.057842170317,0.058120165335,0.057883364041,0.056787553415,0.057842170317,
0.060447232655,0.059610688708,0.060822105207,0.058437475858,0.060447232655,0.059610688708,0.060822105207,
0.060654223237,0.059556171951,0.060654223237,0.058081473908,0.060654223237,0.059556171951,0.060016918270,